review_id,nama_pengguna,rating,komentar,tanggal,rating_makanan,rating_layanan,rating_suasana,cabang,platform,tanggal_scraping
Ci9DQUlRQUNvZENodHljRjlvT21SaGFVTmtOMnBoY2tsNlRYSnhRV016VWpsRlRFRRAB,adhim zm,5,Rekomended,sebulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT2pGaVRuQnhhMGd0TjFWVlJuWlliMnB1VWxSTlExRRAB,RADIO POKA,4,Makannaua juga asik,sebulan lalu,4,4,4,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT2poVFIyMHdRek14UlRoeGVYYzBhMHhNVG5WSVpVRRAB,Salwa Nurul Alifah,5,,sebulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT2tOcVpsWnJXRVJUWHpSRU9EZFlORlozUVhGMmNtYxAB,Umar Arabah,5,,sebulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT2tocFprRmhXbFowYkVWb2NrNUtTa016Vm1VME9HYxAB,mais c'est la vie,1,"Pelayanan lelet, tidak recommended.
Tempat sempit, panas, dan lembab
Tidak sesuai di aplikasi, nda sesuai ekspektasi",sebulan lalu,1,1,1,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT21KU2FqazVVbmcwYzJsRlMyRnNUWEZpWDFwSGFtYxAB,ruslan rasyid,1,Pelayanan yang sangat buruk,sebulan lalu,3,1,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT25oV1RFSlBOakJrUTFaT1ltZ3lRMjQwTlc1TmVYYxAB,Hendaryono N (Bowz),4,,sebulan lalu,4,4,4,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT25GdU9USTRkbGcwVldwUVlqVTBSRzlDV0hNMlgxRRAB,Chansas Sadewa,5,,sebulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT21kU2EwTXlOR0p3ZVdKRU1VUjNaR0pTV21sMlFtYxAB,Anas Husaini,3,,sebulan lalu,3,2,3,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT214WloyUmhVR1l4YUY5Q2VGYzBhMDlPZDIwd1UyYxAB,Zulham Umar,5,,sebulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:49:51
Ci9DQUlRQUNvZENodHljRjlvT25CeGVuaENlVzluUnpVeGJUVnphR05vTWpFMU0yYxAB,Hendrico Delon Timang,1,pelayanan jelek,sebulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT2s5VmJUQkdkVjlZWVhSNWNscHNlSFkyVUdsSU9VRRAB,anisa ramadhany,5,,sebulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT2tsdVVXNXRSVTFOU204M1IwdDBOazlHY0hBemRsRRAB,Statistics Smart Solutions,2,"Masukan buat resto, kalau belum ada SOP buat karyawan baiknya buat SOP dulu. Kalau sudah ada tolong dievaluasi lagi SOP dan/atau penerapan SOP nya",sebulan lalu,3,1,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT21GbU0wZzRPRUo2Y0UxQ1prWlBWbFJvTTJKVWJHYxAB,Andi Mursidil,5,,sebulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT2xKRGJWbHphRlJpWTJOaFVEbFZiRWh3VkZOVGIyYxAB,M.Khairan Rahmat,5,Tempat yang Direkomendasikan untuk Makan Siang dan Makan Malam!,sebulan lalu,5,4,4,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT2t4R2JHWnVOMHN0V1RkTk4weDJWVUpRTmpjNVprRRAB,Sakriana Nurdin,1,"Tidak sesuai ekspektasi, porsi kecil harga mahal.",sebulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT2tOdVdERlpkV2sxTVRkcExXWkZPRzVKZEdkQk1IYxAB,diah aja,4,,sebulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT210eGEwMHlTbVEzVEdsb1lVNVdVa2xhY2s5UGQxRRAB,Zahra salsabilah,5,Mantab,2 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT25oQ1ExWm5UelphT1hvdFdtOXhUREJqZDJWMFRYYxAB,andi nurul adha,5,nasi goreng ayam asapnya mantap,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT2pnNWFUaHdMVXBYVmkweFNUaGtaMHRFZVd4UFRWRRAB,Geetree Kids,5,,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:11
Ci9DQUlRQUNvZENodHljRjlvT201UlFXdEVWMWhtYjJOSGJtMVZlazg1UkVGd1dFRRAB,Andi Sulastri Sultan,5,Tempat yang nyaman untuk makan bersama keluarga,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT25aMVdqTmxkRkZhV0dGM1ZWa3hVRlI2TjBOVU9HYxAB,Ainun saprida,5,"Untuk pelayan yuyun dan ifa,best banget pelayanan cepat tempat nya family banget",2 bulan lalu,4,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT2tsWFJYbG1iRkphYTNkMVdUbElhalZwTTNGdFpWRRAB,Fany Tasya Rompe,5,"pelayanan baik dan ramah
azizah & ifah",2 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT2pGdlpsOU1RbTloT1VwalJWOWpTVWhuYUZCV1UwRRAB,sugi hartono,5,,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT21wcFZqbHVPRmxFZEd4MFJVMVVVSGRQU1RneGJVRRAB,Triwahyuddin,1,"Pelayanan buruk, biar sendok makan tidak ada. Semoga jadi evaluasi untuk pelayanannya 🙏",2 bulan lalu,,1,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT2tONFJ6WXRiVGxPVTFnd2FsZHhZeloyTjNSMVMzYxAB,Djhay Azis,5,,2 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT2tSTVptVjROa0ZVY1dSNkxYY3RlbGwxVVhCeVFtYxAB,Dilla amelia,5,,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT25GeGJrdFlOMkptTVhkZmVUbGFjbVJpVEhScFJFRRAB,Nurul Fadhillah,5,,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT201SlVGaEVaRTlzYTBGUVgyeDZObTltYzBOUFlVRRAB,Jumadi999 Madi999,5,Enak Sekali sumpah wkwk,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT2xOS1VsUXdVVkZKTUhBMGEzQTBjamhxU0dGaWRVRRAB,Muh Surahman Al-Ashar,5,"Makanannya enak, makanannya pas keluarnya tdk lama pas, cocok buat keluarga dan tmn pelayanan Vita baik makasih semua😊",2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:31
Ci9DQUlRQUNvZENodHljRjlvT2paeFZtTldZamhXYm5oRlpGbzJNWHBwV0drd1gyYxAB,Afrijal Hasanuddin,5,Tempat yg pas buat ngabuburit sambil memberi makan ikan,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT2twYVozaDNjM2wyWm1KVFNtdHNkV0o1ZDFGQ1duYxAB,Virah V,5,"Improve banget dari tahun lalu makan disini. Makanan enak, penyajian cepat dan kasir dan Waitress supriadi sangat ramah. Recommended",2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT21GVmVIbG1SelY2ZVZWVFRVWnpNWGRIZVZOcU5tYxAB,Selvianti Pasak Yerio,5,Terimah kasih pelayanannya kak vidya dan vita,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT25kVWRtWlhYMWRJYTNocFRXaGhlazB0VXpVeWNrRRAB,Ayu Triaji,5,Pelyan bgus wtwrs supriadi dan kapnya rmah,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT2poVFVEVXdkVVo0U1hOblNqQmxSRFowZEY5dFVWRRAB,Risna Yhu,5,,2 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT2xNeVpHSnJVVmg2Ymtoc05tTnFNMGRZVkRaMmVtYxAB,Akhiong Pratama,1,Kurang grecep...tinggal saja...lgs ke tempat lain.,2 bulan lalu,,1,1,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT2sxZmNUZEtialZIYzE5UlVIUjZiRmRZU1ZwNmFrRRAB,Ayu Putri,5,Pelayanan ramah dari azizah dan ifa,2 bulan lalu,5,5,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT25WNmNqQk5jR055WjB0alpHbEdUMkZ3VldsRVlXYxAB,Muti'ah Faradillah B,5,,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT25sTE5YSmhaR04wWVMxQmVuY3pXWEJPU2t0MWRuYxAB,Muhammad Hamka,5,Bintang yang berbicara,2 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT2psVGVVSkJjVkY1UkMxSldHRmFlRGxCV0RsQ00zYxAB,Reqsi,5,Pelayanan memuaskan dari supriadi dan ifa,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:50:52
Ci9DQUlRQUNvZENodHljRjlvT21oTFJFOXJNMmRSWWt4U1JFeGFaa3hGUTNsVFkzYxAB,Yusuf Adhi Mustaqim,5,Mantap lah,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT2pOaUxUSkNVMjl5TWsxNlZXRk9Wa1JuVW1GTU4zYxAB,Qire Suto,5,Seru buat rame²,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT21rd2RuWmlNalJQUnpsTFVVbGZNR1pYVmtWYVlWRRAB,Agung Wijaya,5,Pelayanannya bagus makanannya enak enak,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT2xKb0xVMURXWGxpZW1WMVRXaDFlbll3ZUZvMmFsRRAB,Kaysan Akif,5,Pelayanan mantap (Yuyu dan Ifa),3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT2xwalVVTkNVMUF6WWtsclZFNWpUVFpXUmt4emNXYxAB,herman kossi,3,"Ternyata disini closed order pukul 22.00, jd tdk recommended untuk jam tersebut",3 bulan lalu,3,3,3,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT201a1ZYaENXVTl3WTFKQlFUaEtjelI1UjJaNFZFRRAB,Nurul Utami Rusli,5,Terima kasih vidya dan danil pelayanannya bagus,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT2w4eU1uSnNPVjlRYTFsM1dqRm1YMjVUY25GUVQyYxAB,ISMULAHUDDIN ISMAIL,5,Pelayanan dari karyawan supriadi dan IPA sangat baik dan ramah .....suasana makan di sana lumayan baik n bersih.. Rekomended tuk makan bersama keluarga,3 bulan lalu,5,5,4,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT210dU1YY3lNVWQ2VEVGSVVTMTROVFJGYzB0QmMxRRAB,aisyahh. hasputtee12,5,"tempatnya nyaman dan rasanya enak, pelayanan azam dan citra sangat ramah",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT2tRdFJYWllOM0ZxV0VWR01tUmFZbUUzUlZvd1psRRAB,Febri Anti,5,"pelayanan an azizah dan ifa sangat baik ramah, gercep",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT21ONVRWcGZjMDVTYW1VdGFsOXNWVE4zUWtkUFUyYxAB,Musdalifah Putri Cahyani,5,,3 bulan lalu,4,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:12
Ci9DQUlRQUNvZENodHljRjlvT2pCRGVqZFFVa2x1VW5Bd1UwTnpZbko1YTJKRmRIYxAB,Triyon Putradi Samawati,5,,3 bulan lalu,4,4,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT2xSYVdTMXhaV1pOZFRGQlZXUkxkakpRTmtoRFZVRRAB,Lindsay Sambira,5,"Makannya enak, servicenya baikkk",3 bulan lalu,4,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT20xcVNERmlSalF0ZWxreWJXUmlabDlpUjJadlUzYxAB,Zahra Ramadhani,5,,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT21aWk56TTRVVjltZEhZd2VrVm1SV3Q1VTBSa1drRRAB,Agus Gugli,5,Pelayanan bagus buat iva fan vita,3 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT2tRNVRrZHZVMTlhVkZkRlFXSnNZM28yT1c1aFVrRRAB,paul cakra,4,"Bagus... Direkomendasikan,",3 bulan lalu,4,4,4,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT2pGRVpXaFBNalUzWjFoUFJVZEpkRlU0WmpoNFRYYxAB,Winny Tasin Tanduklangi,5,"worth it sih...
makasih pelayanannya kak waiterd Azizah dan kak Widya🤍",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT2paT1VEVXdhMlJQVjNKNVFuVm5ka0ZvVFc5ZlIyYxAB,Okta Viyani,5,"Mantap dan pelayanan juga ok
Azizah dan vidya",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT2tsQ2NTMDNVMXBoVUZKamRXZzNTV3RtYWxsUE1uYxAB,Irma Wati,5,Terima kasih pelayanannya kak vidya dan azizah,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT2psa1NqUXpWVlEyYUVsU1FrcHJlRUZOU3pCdlZtYxAB,Mayke Amalia,5,"Menu woku nya the best di sini, sering2 ma saya kesini sama keluarga atau sama teman. Suka pelayanan nya yg cepat, paling suka dengan kasir nya ramah, senyum terus, manis juga klo ndk salah nama nya ifa. Pokoknya the best lah",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT214cGNFOXRZa1p2TjBSZlFXWktOVXhGY1cxa2NHYxAB,Fatma Irwan,5,"Deh tempat makan andalan keluargaku d sini, menu andalan ikan woku mantap ki tawwa, puas, pelayanan nya juga bgs, kasir nya juga ramah. Suka deh",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:33
Ci9DQUlRQUNvZENodHljRjlvT2pCME1UVnpkbFpQUkZGdmFWUnlZVWxCUW0xdmNWRRAB,Sukma Jaya,5,Pelayanan baik a/n daniel dna ifah,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT210SGFtZFFVM1JhYlhsSmVtdzBSMGw2Tm5CbU4yYxAB,Rn Mimi,4,"Suasananya nyaman dan pelayanan baik,soal makanan enak hanya saja Ikan bakar bandeng kurang kering buat selera aku 🙂",3 bulan lalu,4,4,4,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2xvMlFucFFkRkZrWlUxNldtUmtVeTExTmtNMVQxRRAB,Kartika Saridewi,3,"Mohon maaf, yg mengecewakan krna air di toiletnya berwarna kuning, sampe harus nahan pipis hingga acara selesai sama anak-anak krna gak kuat liat air di toilet nya, gak berpikir mo singgah lagi klo airnya belum diselesaikan..
Untuk rasa makanannya enak, recommended asal tdk ke toiletnya saja..",3 bulan lalu,4,2,3,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2pkV1pXOU9jVk5RV1d4aVRrOXZNekpUTmpSaFdYYxAB,Lady Khii,5,"Pertama kali makan disini. Suka sekali suasananya yang sejuk, suara percikan air dari kolam bikin tenang, ikan-ikan yang berenang menambah sejuk suasana. Makanannya aman, enak, sesuai selera, porsi pas, cepat datang, pelayanannya ramah. Love love uat kakak Danil dan Kakak Vidya.",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2t4elpGZEtNMkZaZWtoU1JHZEVUMGROUzJkT2JXYxAB,Opi Midha Titania,5,"Pelayanan memuaskan, pelayan atas kak azam dan kak vidya",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2poVmJWTkNibGxEYW1rMU5GTjZRVk5mY0VZeE9WRRAB,sheny hawais,5,"Makanan enak, suasana enak, pelayanan baik",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2tab1UzaHFkM0kyZEdoeVUzZEJjV1ZPTTE5d1YxRRAB,Ai Qiyanti,5,Keren dan enak. Waiters atas nama Azam dan fidya keren dan baik. 🤗 …,3 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2tRM1dsbHFjVVJ5UlUwNE1GUk5jMlp2T1VGaVprRRAB,Putri Ayu Ningrum,5,"Pelayanannya bagus sekali, makannya enak, ka ifa juga ramah sekali. Next balik lagi kesini💗 …",3 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2xKMlZ6SkxkV3gwZW01Q1NuZDNaMFI2Y3pOdVdrRRAB,Ullah Safrullah,5,,3 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2pSeU1GSXRhMDVrUkdoMk1IQXRiV2hDVDBOV1luYxAB,Andi Mallombasang,5,,3 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:51:53
Ci9DQUlRQUNvZENodHljRjlvT2tSalNIQk1hSFZyZUdkVmRtaFNXa1p6ZFRJeFVWRRAB,Dwijayanti,3,"pesan udang telur asin, udang tdk dikupas. not recomended.

otak2 enak, yang lain biasa",3 bulan lalu,,,,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT21oRVpXTjJaVVZXTkROSE5HbDFXVWN5VTNkd2RVRRAB,andi miftahuddin,5,"Pelayanan atas nama fidya dan danil super nyaman, makanan enak, cepat tersaji dan lingkungan bersih",3 bulan lalu,5,5,4,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT25WaWJ6TndVbkI0UW5WM2IzZDNia2c0UkhJNGVuYxAB,Andi Ulhy,5,Makasih pelayanannya kak vidya🙂,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT21FMVRsUm5RV1J4U1c5WlpERnFhV2xTWHkxM1VVRRAB,Fardi Arif,5,Semua bagus dan mantap,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT2todVlubEtiMnRWUTJ0eVRHTjVlalEzV2psVmJVRRAB,nahdliyanti anti,5,Pelayanannya bagus kak vidya dan kak supriadi,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT21WeVFtcEdiakE1Ykdnek5IZEhWMVJLUW13NVpXYxAB,Galuh Nastassja,5,"makanan enak, tempat cozy, fair price, staff ramah (fidya dan daniel)",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT25wUmVWRmpZV2hIWTJwWU0zTmxTVkZDVjBWbk1VRRAB,Edi Suyuti,5,,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT2pKUlowRm9UVEUzVURsUk5UQTJRWEptWWpoa04wRRAB,Sartika Puspitasari,5,Good mbak ifha,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT2xvMlgxZE9kVkJtYmkxblZGQmlPQzFqU3pkRlUzYxAB,Andi We Tenri Batari,5,"Makanannya sangat rekomended, pelayanan dari kak ifa juga baikk besttt🫶🏻",3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT2pGWlgyNXJiRXBPWmtaeE5XdFVWRkE1VXpFMWRsRRAB,Putri Oktaviani,5,"Pelayanan supriadi dan kak vidya sangat baik, makasih",3 bulan lalu,4,5,4,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:14
Ci9DQUlRQUNvZENodHljRjlvT25jd2FEaFNWRUUzV0RoaGVuWkRVVVJ1VVdOa1JYYxAB,PC PAFI SINJAI,5,Pelayanan sangat baik. Thank you Ifah.,3 bulan lalu,5,5,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:34
Ci9DQUlRQUNvZENodHljRjlvT2tsd2R6UkdUREV5ZDBoclpIQllOVlpqVTJwM09VRRAB,Bregess Jii,5,,3 bulan lalu,5,4,5,Saoenk Cobek Perintis,Google Maps,2026-05-14 18:52:34
